Time,theta,w_y__b,phi,w_x__b,v_x__b,v_y__b,v_z__b,k11,k12,k13,k14,k15,k16,k17,k21,k22,k23,k24,k25,k26,k27,k31,k32,k33,k34,k35,k36,k37
35.300000000000004,-0.02720811959828571,0.0038634607811519703,0.03550497667347296,0.012754923128910776,-0.04264612824999165,-0.14457719768460217,-0.14504682523254897,-11.051816551163265,-61.378140628956935,-1.4205394888004919,-8.37419473553004,4.05899230176905,-0.26189278003975436,0.23309695467303546,1.4540961553123075,8.452180820163665,6.486886944064954,34.764124247268306,-0.2633231238961683,3.226997268623914,0.8076615601951186,-3.522906537649414,-14.343325511479184,12.175944082019955,49.59707093431991,0.4059370069456262,1.404678939283613,2.9745973188962136
35.35,-0.027014846889387125,0.004353592289336081,0.03614270585780843,0.01175919241311465,-0.03533254838772536,-0.13390995875648892,-0.1314444542532911,-10.402582282749705,-62.49135132868328,-1.2597342191073602,-7.952767564625962,4.028675645417892,-0.2394410243100153,0.19408588093569834,1.2933969813231245,8.033331823038507,5.767655746178893,33.60751897171782,-0.2409186544873514,3.159469785191136,0.7545015527081228,-3.1355888210246814,-13.162501225490523,12.150742394478218,51.04055781700835,0.36036947945576114,1.3985720120823668,2.9307001090887574
35.4,-0.026797053718942074,0.004835422602829917,0.0367306440320099,0.010759133198983693,-0.02630426397737602,-0.11867550209255116,-0.1169074660054041,-9.550848397656388,-63.92153373194287,-0.9976987501301595,-6.938183777168519,3.999597919171931,-0.20026059510453645,0.14858990877440031,1.0310051277213481,7.020950688822633,5.038390790676093,33.06306552725399,-0.20177862417542755,3.1094835935804506,0.692612098433933,-2.567632920472418,-11.271599279888548,11.912346909831564,52.3489136288767,0.2978037926311137,1.3846363379476607,2.847714916367216
35.45,-0.026555156883369027,0.0052207190261502395,0.03726857335551155,0.009909261698708276,-0.02032799595392202,-0.10680070211528372,-0.10776004561210054,-8.89239121450682,-64.91167925477116,-0.790565251419546,-5.956639927175398,3.981655044311247,-0.1672765218404043,0.11877304321169312,0.823642542836315,6.041133480537722,4.617618645533148,33.38889011788427,-0.16882621927073632,3.0971243990967,0.6503297452631956,-2.130916744421336,-9.715153502876356,11.591004342792525,52.92423955414105,0.25098214603042895,1.3692734080437163,2.7726073825683444
35.5,-0.026293982251995227,0.005519177642259141,0.03776400601687539,0.009225442961819444,-0.01778555289632874,-0.10097673778201623,-0.10308267206211087,-8.501504816591453,-65.38617729200509,-0.6962936723124071,-5.5030074459891365,3.9709182350160055,-0.15233096518671177,0.10545491210929667,0.72959999362747,5.589602833940225,4.373657680916616,33.56622380923251,-0.15391921239429393,3.090882048580467,0.6277515968501812,-1.9312778660365146,-8.995011461116269,11.405499715135235,53.21959934883261,0.22961128537225445,1.360852386126396,2.7358251574571892
35.550000000000004,-0.02601787018636509,0.005787873478632428,0.038225247739295205,0.008620293264967435,-0.016265330457716366,-0.09813259000265352,-0.0994137619297415,-8.164470279460625,-65.73084349710126,-0.6399568313000044,-5.258515418390201,3.9614466931579218,-0.14389012247952954,0.09608226053168067,0.6736507072034683,5.347658980112524,4.0882270716876965,33.15345668519759,-0.14552510577747813,3.0708853249348276,0.6107806572837782,-1.800450352834337,-8.507980173144556,11.342535010585127,53.71470102288633,0.21493410940013305,1.359531509169724,2.7228538656142773
35.6,-0.025728308443655746,0.006067944825899382,0.03865623281127118,0.008002583925413606,-0.013708281900597974,-0.09388455049273506,-0.09465037835147556,-7.695657413299844,-66.2399840451527,-0.5382948525242492,-4.690180360215641,3.9504427213260764,-0.12641476201922547,0.08072632826882274,0.5721259943880621,4.781801183689761,3.719493236982387,32.74047168450581,-0.12809518080921162,3.0485480672729866,0.5883290460109388,-1.556964268943009,-7.516993706216816,11.221270716184842,54.32470593591664,0.1873467124907666,1.3569589527391848,2.7000083001540194
35.65,-0.025424729161070476,0.006360224117974987,0.03905633220917296,0.0073533651117983385,-0.009927023188989352,-0.08689765946171066,-0.088618368117369,-7.033621541874549,-66.91751082588242,-0.3787728382594169,-3.6264848049238867,3.9367304764224134,-0.09588822324735569,0.05853201866159931,0.41234937034182995,3.7203344258351856,3.2925315212898596,32.784068074558476,-0.09760952044195001,3.0355707526845643,0.5582676669976099,-1.1661303447854314,-5.8236643166574655,10.94162457313825,54.86525267507625,0.14268637079396046,1.348448411785648,2.6549260268061103
35.7,-0.02510652313329339,0.006646422375979111,0.039423969305786954,0.006708252161177801,-0.00578305510396425,-0.0786777047460413,-0.08207045385150506,-6.202338887494439,-67.60060710402813,-0.1978385844584467,-2.1982585433932273,3.9196861584535356,-0.05693985623447791,0.033158463702114026,0.2308270880460748,2.2941799646578014,2.8090785999817482,33.19236617943568,-0.058699152347994075,3.030709058280054,0.5238091887650311,-0.6878085573345755,-3.5828633392906184,10.533727786413442,55.296619970142466,0.08603627540441396,1.3352404128429318,2.5988072863218505
35.75,-0.024773995145056234,0.006915578535083166,0.03975934909334946,0.00609836122882675,-0.0018865859938219745,-0.07083178610985756,-0.07574216567552589,-5.2615568970528885,-68.13477152469218,-0.028469002988629685,-0.5488760002933794,3.89934487177228,-0.01402476945543429,0.007574265891817968,0.060645042300065254,0.6467701945380535,2.2734603801685136,33.72749968423018,-0.015820248225451815,3.029165697067693,0.4887782249139386,-0.17904337851409147,-0.957172676858212,10.06392056524532,55.631329660776906,0.022197809297269465,1.319908737158737,2.5445538462285198
