Time,X,Y,Z,Reference X,Reference Y,Reference Z,Error,u0,u1,u2,u3,deltaT
0.0,0.0,0.0,0.0,5.0,5.0,5.0,8.659744293886893,0.005000009998648639,0.005000009998648327,0.005000009997571606,0.0,1.347257375717163
0.25,0.0003378369207280023,0.00033783276622229404,0.0002072338834540996,5.0,5.0,5.0,8.655230470718374,0.005000009998644094,0.005000009998643782,0.005000009997567278,0.0,0.6891722679138184
0.5,0.0033425788090158367,0.0033423285235682637,0.002016283481449698,5.0,5.0,5.0,8.646845986291432,0.00500000999863889,0.005000009998638578,0.005000009997562409,0.0,0.6852908134460449
0.75,0.00894877422910035,0.00894769606280161,0.00532783140492719,5.0,5.0,5.0,8.634719127251989,0.0050000099986330275,0.005000009998632715,0.005000009997557026,0.0,0.6845552921295166
1.0,0.017092542713724235,0.017089817754220884,0.010048718241477874,5.0,5.0,5.0,8.618973344291241,0.005000009998626507,0.005000009998626194,0.005000009997551153,0.0,0.6836998462677002
1.25,0.027711514958051752,0.027706223460052658,0.016091560742281887,5.0,5.0,5.0,8.599727530854661,0.005000009998619322,0.005000009998619008,0.005000009997544812,0.0,0.689577579498291
1.5,0.04074478402206446,0.04073605438455527,0.02337439368260364,5.0,5.0,5.0,8.577096285734639,0.005000009998611472,0.005000009998611157,0.005000009997538024,0.0,0.6867737770080566
1.75,0.056132868855792876,0.05612001662826326,0.03182033392801305,5.0,5.0,5.0,8.5511901600381,0.0050000099986029466,0.00500000999860263,0.005000009997530807,0.0,0.6887686252593994
2.0,0.07381768972958859,0.07380032590934313,0.04135726532951078,5.0,5.0,5.0,8.522115889082066,0.005000009998593739,0.00500000999859342,0.005000009997523178,0.0,0.6904323101043701
2.25,0.0937425535079741,0.09372064635938138,0.051917543156102884,5.0,5.0,5.0,8.489976609909434,0.005000009998583838,0.005000009998583518,0.0050000099975151535,0.0,0.6902704238891602
2.5,0.11585214539628522,0.11582602728014037,0.06343771685344425,5.0,5.0,5.0,8.454872065304494,0.005000009998573231,0.005000009998572908,0.005000009997506747,0.0,0.6918399333953857
