Time,X,Y,Z,Reference X,Reference Y,Reference Z,Error,u0,u1,u2,u3,deltaT
0.0,0.0,0.0,0.0,5.0,5.0,5.0,8.659744293886893,0.005000009998648639,0.005000009998648327,0.005000009997571606,0.0,0.8852148056030273
0.25,0.0003378369207280023,0.00033783276622229404,0.0002072338834540996,5.0,5.0,5.0,8.655230470718374,0.005000009998644094,0.005000009998643782,0.005000009997567278,0.0,0.69390869140625
0.5,0.0033425788090158367,0.0033423285235682637,0.002016283481449698,5.0,5.0,5.0,8.646845986291432,0.00500000999863889,0.005000009998638578,0.005000009997562409,0.0,0.6906099319458008
0.75,0.00894877422910035,0.00894769606280161,0.00532783140492719,5.0,5.0,5.0,8.634719127251989,0.0050000099986330275,0.005000009998632715,0.005000009997557026,0.0,0.6905868053436279
1.0,0.017092542713724235,0.017089817754220884,0.010048718241477874,5.0,5.0,5.0,8.618973344291241,0.005000009998626507,0.005000009998626194,0.005000009997551153,0.0,0.6878054141998291
1.25,0.027711514958051752,0.027706223460052658,0.016091560742281887,5.0,5.0,5.0,8.599727530854661,0.005000009998619322,0.005000009998619008,0.005000009997544812,0.0,0.6890120506286621
1.5,0.04074478402206446,0.04073605438455527,0.02337439368260364,5.0,5.0,5.0,8.577096285734639,0.005000009998611472,0.005000009998611157,0.005000009997538024,0.0,0.6868536472320557
1.75,0.056132868855792876,0.05612001662826326,0.03182033392801305,5.0,5.0,5.0,8.5511901600381,0.0050000099986029466,0.00500000999860263,0.005000009997530807,0.0,0.693051815032959
2.0,0.07381768972958859,0.07380032590934313,0.04135726532951078,5.0,5.0,5.0,8.522115889082066,0.005000009998593739,0.00500000999859342,0.005000009997523178,0.0,0.6896317005157471
2.25,0.0937425535079741,0.09372064635938138,0.051917543156102884,5.0,5.0,5.0,8.489976609909434,0.005000009998583838,0.005000009998583518,0.0050000099975151535,0.0,0.6929190158843994
2.5,0.11585214539628522,0.11582602728014037,0.06343771685344425,5.0,5.0,5.0,8.454872065304494,0.005000009998573231,0.005000009998572908,0.005000009997506747,0.0,0.6946570873260498
2.75,0.14009252300576272,0.14006284212250794,0.07585826999227947,5.0,5.0,5.0,8.416898795385432,0.005000009998561903,0.005000009998561579,0.005000009997497973,0.0,0.6919691562652588
3.0,0.16641110843406012,0.16637873367293066,0.08912337634086202,5.0,5.0,5.0,8.376150318022477,0.005000009998549839,0.005000009998549511,0.005000009997488843,0.0,0.6937813758850098
3.25,0.19475667455606727,0.19472256855860637,0.1031806710616167,5.0,5.0,5.0,8.332717299442132,0.0050000099985370175,0.005000009998536688,0.005000009997479368,0.0,0.694998025894165
3.5,0.22507932277879028,0.22504440285225105,0.11798103609429668,5.0,5.0,5.0,8.286687716408114,0.00500000999852342,0.005000009998523088,0.005000009997469559,0.0,0.6929035186767578
3.75,0.25733045096512047,0.257295458978261,0.13347839884603002,5.0,5.0,5.0,8.238147011308342,0.005000009998509022,0.005000009998508687,0.0050000099974594255,0.0,0.6928110122680664
4.0,0.2914627118498433,0.2914281125363543,0.14962954336318823,5.0,5.0,5.0,8.187178241330072,0.005000009998493796,0.0050000099984934595,0.0050000099974489755,0.0,0.6934323310852051
4.25,0.3274299638109593,0.32739588630503724,0.16639393321116672,5.0,5.0,5.0,8.133862222690233,0.005000009998477716,0.005000009998477377,0.005000009997438217,0.0,0.6932544708251953
4.5,0.3651872170900807,0.3651534477653061,0.18373354533615116,5.0,5.0,5.0,8.078277670634648,0.00500000999846075,0.005000009998460408,0.005000009997427157,0.0,0.6942386627197266
4.75,0.4046905792974683,0.4046566061263602,0.20161271422795382,5.0,5.0,5.0,8.020501335662546,0.005000009998442863,0.0050000099984425185,0.005000009997415803,0.0,0.6944077014923096
5.0,0.4458972041868936,0.44586230508428826,0.21999798574522225,5.0,5.0,5.0,7.960608136207368,0.005000009998424018,0.00500000999842367,0.00500000999740416,0.0,0.6925444602966309
5.25,0.48876524723047904,0.48872860835405474,0.23885798000392464,5.0,5.0,5.0,7.898671287841362,0.005000009998404172,0.005000009998403821,0.005000009997392234,0.0,0.6929810047149658
5.5,0.5332538305426889,0.5332146762535159,0.2581632627671611,5.0,5.0,5.0,7.834762428990899,0.005000009998383283,0.005000009998382928,0.005000009997380028,0.0,0.6923058032989502
5.75,0.5793230183522033,0.5792807330921891,0.2778862248091932,5.0,5.0,5.0,7.768951743160182,0.0050000099983613,0.0050000099983609405,0.005000009997367548,0.0,0.6931483745574951
6.0,0.6269338027099483,0.6268880266014281,0.29800096875926635,5.0,5.0,5.0,7.7013080777578224,0.005000009998338169,0.005000009998337805,0.005000009997354797,0.0,0.6904220581054688
6.25,0.6760480976810522,0.675998781913191,0.3184832029614552,5.0,5.0,5.0,7.631899059786001,0.005000009998313832,0.005000009998313464,0.005000009997341779,0.0,0.6941769123077393
6.5,0.7266287391135352,0.7265761534642354,0.339310141915518,5.0,5.0,5.0,7.560791208858241,0.005000009998288226,0.005000009998287852,0.005000009997328497,0.0,0.6943602561950684
6.75,0.7786394863761047,0.7785841785473344,0.3604604128907167,5.0,5.0,5.0,7.488050048226926,0.00500000999826128,0.005000009998260901,0.0050000099973149525,0.0,0.6924717426300049
7.0,0.8320450223093024,0.8319877360079952,0.3819139683298613,5.0,5.0,5.0,7.4137402146927105,0.005000009998232918,0.005000009998232534,0.0050000099973011485,0.0,0.6923360824584961
7.25,0.8868109480514562,0.8867525128373737,0.40365200368456683,5.0,5.0,5.0,7.337925568407178,0.005000009998203057,0.005000009998202666,0.005000009997287085,0.0,0.6931436061859131
7.5,0.9429037703112066,0.9428449802609865,0.4256568803449709,5.0,5.0,5.0,7.260669303648602,0.005000009998171605,0.005000009998171209,0.005000009997272766,0.0,0.6944184303283691
7.75,1.000290879916606,1.0002323795484376,0.4479120533480409,5.0,5.0,5.0,7.182034061641212,0.0050000099981384605,0.005000009998138059,0.005000009997258191,0.0,0.6923923492431641
8.0,1.058940521881842,1.0588827163822607,0.47040200356818324,5.0,5.0,5.0,7.1020820464063705,0.005000009998103515,0.005000009998103108,0.0050000099972433605,0.0,0.6945712566375732
8.25,1.1188217585817157,1.1187647614330747,0.49311217411223857,5.0,5.0,5.0,7.0208751444965545,0.005000009998066647,0.0050000099980662335,0.005000009997228275,0.0,0.6928622722625732
8.5,1.1799044287092606,1.1798480539694345,0.5160289106581786,5.0,5.0,5.0,6.938475049295566,0.0050000099980277235,0.005000009998027303,0.005000009997212935,0.0,0.69207763671875
8.75,1.2421591053545402,1.2421029050010135,0.539139405492983,5.0,5.0,5.0,6.8549433904014645,0.005000009997986595,0.005000009997986168,0.005000009997197341,0.0,0.6939249038696289
9.0,1.305557056690205,1.3055003966544727,0.5624316450203364,5.0,5.0,5.0,6.770341868472525,0.0050000099979431,0.005000009997942667,0.005000009997181492,0.0,0.6929948329925537
9.25,1.3700702123683246,1.3700123751734783,0.5858943605230053,5.0,5.0,5.0,6.684732395836548,0.005000009997897058,0.005000009997896617,0.005000009997165386,0.0,0.6942729949951172
9.5,1.4356711378896299,1.4356114360054815,0.6095169819780962,5.0,5.0,5.0,6.598177243156916,0.005000009997848267,0.005000009997847818,0.0050000099971490245,0.0,0.6937301158905029
9.75,1.5023330180352994,1.502270900720577,0.6332895947359068,5.0,5.0,5.0,6.510739192520674,0.005000009997796504,0.005000009997796045,0.005000009997132404,0.0,0.694716215133667
