Time,X,Y,Z,Reference X,Reference Y,Reference Z,Error,u0,u1,u2,u3,deltaT
23.25,5.484898018868428,5.4848690805522935,2.0062935244886817,5.0,5.0,5.0,3.053247541277069,-0.004999999999812455,-0.004999999999812391,0.004999999999931553,-0.0,0.011927604675292969
23.5,5.507403904294486,5.507374565622643,2.0322680585368875,5.0,5.0,5.0,3.0345784184522353,-0.004999999999807407,-0.0049999999998073434,0.004999999999928712,-0.0,0.004235267639160156
23.75,5.526680108411549,5.526651769887647,2.058246755009204,5.0,5.0,5.0,3.0151230703495786,-0.004999999999816752,-0.0049999999998166945,0.004999999999931522,-0.0,0.022119998931884766
24.0,5.542805916513654,5.542780265767517,2.0842293558228238,5.0,5.0,5.0,2.9947935030688484,-0.004999999999835664,-0.004999999999835616,0.004999999999938286,-0.0,0.011299371719360352
24.25,5.555858790297302,5.555837532022532,2.1102156188968517,5.0,5.0,5.0,2.9735199356263053,-0.004999999999856004,-0.004999999999855967,0.004999999999945908,-0.0,0.014650821685791016
24.5,5.565914421728937,5.5658990098810825,2.136205317160136,5.0,5.0,5.0,2.9512495980532334,-0.004999999999872057,-0.004999999999872026,0.004999999999952141,-0.0,0.0015358924865722656
24.75,5.573046764869126,5.573038177365945,2.16219823762062,5.0,5.0,5.0,2.927945642978668,-0.004999999999878421,-0.004999999999878393,0.004999999999954923,-0.0,0.014095067977905273
25.0,5.5773280483096555,5.577326637403722,2.188194180492394,5.0,5.0,5.0,2.903586173780118,-0.0049999999998737,-0.0049999999998736715,0.004999999999953806,-0.0,0.027268648147583008
25.25,5.578828773577465,5.578834213129183,2.214192958376874,5.0,5.0,5.0,2.878163390199145,-0.004999999999860025,-0.004999999999859991,0.004999999999949747,-0.0,0.006466865539550781
25.5,5.5776177067104245,5.57762904265509,2.24019439549475,5.0,5.0,5.0,2.8516828508110907,-0.004999999999843289,-0.004999999999843249,0.004999999999945068,-0.0,0.017327308654785156
25.75,5.5737618709502454,5.573777665623038,2.266198326965557,5.0,5.0,5.0,2.824162850716252,-0.004999999999724416,-0.004999999999724434,0.0049999999999062,-0.0,0.01585078239440918
26.0,5.567326548034396,5.567345095055178,2.2922045981319132,5.0,5.0,5.0,2.795633912101759,-0.004999999999931213,-0.004999999999931193,0.004999999999977435,-0.0,0.0021593570709228516
26.25,5.558375293991782,5.558394870189497,2.3182130639256533,5.0,5.0,5.0,2.766138384749005,-0.004999999966208024,-0.004999999966202084,0.004999999989391278,-0.0,0.023086071014404297
26.5,5.5469699729140585,5.546989088763173,2.344223588272864,5.0,5.0,5.0,2.7357301529928546,-0.004999999983231319,-0.004999999983228675,0.004999999994998442,-0.0,0.012003183364868164
26.75,5.533170809266206,5.533188420180495,2.3702360435342955,5.0,5.0,5.0,2.704474444925781,-0.004999999999101961,-0.004999999999101808,0.004999999999748118,-0.0,0.00986480712890625
27.0,5.51703645629596,5.517052103647578,2.3962503099892376,5.0,5.0,5.0,2.6724477388583794,-0.004999999999065437,-0.00499999999906529,0.004999999999755794,-0.0,0.0
27.25,5.498624075733993,5.498637937561944,2.422266275339585,5.0,5.0,5.0,2.639737760787076,-0.004999999952234491,-0.004999999952227684,0.004999999988509952,-0.0,0.015003442764282227
27.5,5.477989422043345,5.478002267338801,2.4482838342482527,5.0,5.0,5.0,2.606443565187479,-0.004999999934985324,-0.004999999934977862,0.004999999985855547,-0.0,0.01562809944152832
27.75,5.455186923862348,5.455199978926629,2.474302887906559,5.0,5.0,5.0,2.572675689519795,-0.004999999999921909,-0.004999999999921902,0.004999999999984958,-0.0,0.015623807907104492
28.0,5.430269755633504,5.430284504088855,2.5003233436353725,5.0,5.0,5.0,2.5385563705092684,-0.004999999999913902,-0.004999999999913899,0.004999999999985734,-0.0,0.015668392181396484
28.25,5.403289893991107,5.403307841641979,2.526345114506084,5.0,5.0,5.0,2.504219807274144,-0.004999999997282116,-0.004999999997282221,0.004999999999628219,-0.0,0.0040056705474853516
28.5,5.374298155723449,5.37432059622834,2.552368118975928,5.0,5.0,5.0,2.469812452621806,-0.004999999988602892,-0.004999999988596425,0.004999999998810873,-0.0,0.012003183364868164
28.75,5.343344216612339,5.343372033198848,2.5783922805579165,5.0,5.0,5.0,2.435493309533037,-0.004999999997822364,-0.0049999999978227495,0.0049999999998385095,-0.0,0.020166397094726562
29.0,5.310476613503413,5.310510145943777,2.6044175275074304,5.0,5.0,5.0,2.40143420446494,-0.004999999989867592,-0.00499999998993993,0.004999999999624809,-0.0,0.01199483871459961
29.25,5.275742734170364,5.275781729925402,2.6304437925287014,5.0,5.0,5.0,2.3678200029247445,-0.0049999999615389645,-0.004999999961569746,0.004999999998850909,-0.0,0.005528450012207031
29.5,5.239188801252523,5.239232456711812,2.656471012498128,5.0,5.0,5.0,2.3348487257260615,-0.004999999824988664,-0.004999999812776085,0.004999999999175479,-0.0,0.012308597564697266
29.75,5.200859857154644,5.20090694124839,2.68249912820585,5.0,5.0,5.0,2.302782821878253,0.00043404785620915643,0.00042591773634151515,0.004999999999983595,-0.0,0.011635303497314453
30.0,5.16116692014116,5.161215406501214,2.7085280841135253,5.0,5.0,5.0,2.272112104081267,0.004999999994815491,0.004999999994816903,0.004999999999916069,-0.0,0.006993532180786133
30.25,5.12299241919811,5.123036759666688,2.734557828126456,5.0,5.0,5.0,2.242902687782537,0.004999999977039356,0.004999999977048051,0.004999999999303564,-0.0,0.019246816635131836
30.5,5.088433609761418,5.088471760452052,2.760588311379703,5.0,5.0,5.0,2.2148694342804385,0.004999999986013277,0.00499999998601905,0.0049999999994107735,-0.0,0.012833118438720703
30.75,5.05740168235968,5.057431411603416,2.786619488037977,5.0,5.0,5.0,2.1877551667943314,0.004999999992906608,0.004999999992909727,0.004999999999634133,-0.0,0.008101701736450195
