time,x,y,z,phi,theta,psi,vx,vy,vz,wx,wy,wz,xdot,ydot,zdot,phidot,thetadot,psidot,vxdot,vydot,vzdot,wxdot,wydot,wzdot,fx,fy,fz,tauz,x_error,y_error,z_error,psi_error,solve_time,metadata
115.9,-0.00012147853187459687,-3.401648322790237e-06,-7.444015341520353e-09,-5.38915897181984e-07,1.890904767884846e-05,-5.971858287997525e-12,0.9999841771022105,0.0005553700624428228,-1.999999997478329,-3.433187194711144e-07,1.2569606689918375e-05,7.853981633977382,-6.03102612955481e-05,-1.7266139880200713e-06,4.0900869190745965e-09,1.2344903261259436e-07,-4.404401145896432e-06,2.463169846876255e-12,3.401648323179376e-06,-0.00012147853187458598,-7.444015341520353e-09,-5.38915897181984e-07,1.890904767884846e-05,-5.971858287997525e-12,-2.9230188704457757e-05,-8.359513111834752e-07,2.709843444221339e-09,1.3752869566436676e-12,-1.582289778945256e-05,0.0005553700624428228,2.5216710941577958e-09,2.8990143619012088e-12,0.0,0.0
115.95,-0.00012449404493937427,-3.487979022191241e-06,-7.239510995566623e-09,-5.327434455513542e-07,1.8688827621553638e-05,-5.848699795653712e-12,0.9999843471846267,0.0005492961358490936,-1.9999999978505296,-3.702645143302136e-07,1.3515059073860799e-05,7.853981633977083,-5.90410432446663e-05,-1.6908080298565184e-06,4.214673762199013e-09,1.2633612397291207e-07,-4.5051894202945945e-06,2.5817608902854623e-12,3.487979022552113e-06,-0.00012449404493936416,-7.239510995566623e-09,-5.327434455513542e-07,1.8688827621553638e-05,-5.848699795653712e-12,-2.8679122974220855e-05,-8.204196645341102e-07,2.8130873264861096e-09,1.4455257562371498e-12,-1.5652815373301543e-05,0.0005492961358490936,2.1494703794644465e-09,2.6005864128819667e-12,0.0,0.0
116.0,-0.0001274460971016076,-3.5725194236840667e-06,-7.028777307456672e-09,-5.264266393527087e-07,1.8463568150538907e-05,-5.719611751139439e-12,0.9999845215835779,0.0005430714336021253,-1.9999999982125052,-3.9690168660778133e-07,1.444950045493848e-05,7.853981633976791,-5.775972926746921e-05,-1.6546520579430412e-06,4.331898683146773e-09,1.2915996933435323e-07,-4.60373676742671e-06,2.689647524044029e-12,3.5725194240154624e-06,-0.0001274460971015983,-7.028777307456672e-09,-5.264266393527087e-07,1.8463568150538907e-05,-5.719611751139439e-12,-2.8121745173610192e-05,-8.047058981132111e-07,2.911109511734105e-09,1.5095916285842646e-12,-1.5478416422132213e-05,0.0005430714336021253,1.787494818827895e-09,2.3083757128006255e-12,0.0,0.0
116.05000000000001,-0.00013033408356498107,-3.6552520265812186e-06,-6.812182373299334e-09,-5.19968640885991e-07,1.823338131216757e-05,-5.585129374937237e-12,0.9999847002095491,0.0005366991287470454,-1.999999998563944,-4.232230185754168e-07,1.5372678862465426e-05,7.853981633976505,-5.6466846225057656e-05,-1.6181609982853076e-06,4.441697949584049e-09,1.319200071636257e-07,-4.700023814470788e-06,2.789649699705733e-12,3.6552520268820385e-06,-0.00013033408356497264,-6.812182373299334e-09,-5.19968640885991e-07,1.823338131216757e-05,-5.585129374937237e-12,-2.7558291493866164e-05,-7.888166990144873e-07,3.003844538474963e-09,1.5691208223237383e-12,-1.529979045089558e-05,0.0005366991287470454,1.436055940828851e-09,2.022382261657185e-12,0.0,0.0
116.10000000000001,-0.00013315742587623395,-3.736160076495484e-06,-6.590097475820131e-09,-5.133726405278097e-07,1.7998380121444032e-05,-5.445646889951951e-12,0.9999848829721505,0.0005301824245687968,-1.9999999989045532,-4.492214506197163e-07,1.6284347928073805e-05,7.853981633976226,-5.5162921480294255e-05,-1.58134978001011e-06,4.544017365437629e-09,1.3461570141367164e-07,-4.794032104426536e-06,2.8873971755688636e-12,3.7361600767647385e-06,-0.0001331574258762264,-6.590097475820131e-09,-5.133726405278097e-07,1.7998380121444032e-05,-5.445646889951951e-12,-2.6988998660737364e-05,-7.727587643545006e-07,3.091233943502556e-09,1.627386556376537e-12,-1.5117027849509412e-05,0.0005301824245687968,1.0954468443458154e-09,1.7434942378713458e-12,0.0,0.0
116.15,-0.00013591557195024865,-3.81522756549599e-06,-6.3628966075482495e-09,-5.066418554571262e-07,1.7758678516222705e-05,-5.3012770311735075e-12,0.9999850697801543,0.0005235245532749855,-1.999999999234058,-4.748900826461068e-07,1.7184266934146008e-05,7.853981633975954,-5.384848272171509e-05,-1.5442333694415174e-06,4.638812908729228e-09,1.3724654287824608e-07,-4.885744096806245e-06,2.9780660546131065e-12,3.815227565732916e-06,-0.000135915571950242,-6.3628966075482495e-09,-5.066418554571262e-07,1.7758678516222705e-05,-5.3012770311735075e-12,-2.641410385350435e-05,-7.565388170006039e-07,3.173226763093968e-09,1.6815797354842346e-12,-1.4930219845665782e-05,0.0005235245532749855,7.659419765104758e-10,1.4708234630234074e-12,0.0,0.0
116.2,-0.0001386079960863344,-3.892439233968066e-06,-6.130955962111788e-09,-4.997795283132139e-07,1.751439131138239e-05,-5.1523737284428524e-12,0.9999852605415326,0.0005167287746774735,-1.9999999995522029,-5.002221754189631e-07,1.807220085995714e-05,7.853981633975689,-5.252405777040475e-05,-1.5068267304011132e-06,4.726052613816271e-09,1.3981204802483416e-07,-4.975143167385991e-06,3.0716323347027434e-12,3.892439234171892e-06,-0.0001386079960863287,-6.130955962111788e-09,-4.997795283132139e-07,1.751439131138239e-05,-5.1523737284428524e-12,-2.5833844616039714e-05,-7.40163587270889e-07,3.2497809689196834e-09,1.7375039194911882e-12,-1.4739458467416533e-05,0.0005167287746774735,4.477971327077057e-10,1.20614629395277e-12,0.0,0.0
116.25,-0.00014123419897485464,-3.967780570488121e-06,-5.8946533314209745e-09,-4.927889259119721e-07,1.7265634153013093e-05,-4.998792111707715e-12,0.9999854551634942,0.000509798374873157,-1.9999999998587508,-5.252111518346238e-07,1.8947920425526263e-05,7.853981633975431,-5.1190174415889944e-05,-1.4691448240766146e-06,4.8057149900818235e-09,1.4231175916392926e-07,-5.062213608585203e-06,3.153670698270291e-12,3.9677805706584275e-06,-0.00014123419897484984,-5.8946533314209745e-09,-4.927889259119721e-07,1.7265634153013093e-05,-4.998792111707715e-12,-2.5248458781149206e-05,-7.236398128721163e-07,3.3208623111543713e-09,1.7867635507678778e-12,-1.4544836505758774e-05,0.000509798374873157,1.4124923453096017e-10,9.485745522397337e-13,0.0,0.0
116.30000000000001,-0.00014379370769564915,-4.041237811691952e-06,-5.654367581916883e-09,-4.856733379537756e-07,1.701252347258383e-05,-4.8411085767942005e-12,0.9999856535525228,0.0005027366649244145,-2.0000000001534834,-5.498505981302224e-07,1.9811202133176917e-05,7.853981633975182,-4.984736023713294e-05,-1.4312026042013949e-06,4.877789967511894e-09,1.4474524444863828e-07,-5.146940628979918e-06,3.2312805748940816e-12,4.041237811828307e-06,-0.00014379370769564533,-5.654367581916883e-09,-4.856733379537756e-07,1.701252347258383e-05,-4.8411085767942005e-12,-2.4658184387942083e-05,-7.069742366735491e-07,3.3864450527053687e-09,1.8334855585927554e-12,-1.4346447477220359e-05,0.0005027366649244145,-1.5348344817311954e-10,6.989964163039986e-13,0.0,0.0
116.35000000000001,-0.0001462860757075058,-4.112797941902021e-06,-5.410478083541288e-09,-4.784360757313437e-07,1.6755176441134836e-05,-4.679544548049497e-12,0.9999858556144133,0.0004955469795396323,-2.0000000004362017,-5.741342650279111e-07,2.0661828306806107e-05,7.853981633974939,-4.849614238124229e-05,-1.3930150132677856e-06,4.942274411663018e-09,1.4711209789936538e-07,-5.229310351017216e-06,3.3008417407879235e-12,4.11279794200423e-06,-0.00014628607570750293,-5.410478083541288e-09,-4.784360757313437e-07,1.6755176441134836e-05,-4.679544548049497e-12,-2.406325957958499e-05,-6.901736049551069e-07,3.446508633296316e-09,1.8755604407412757e-12,-1.4144385586667418e-05,0.0004955469795396323,-4.3620174139391565e-10,4.565237077258644e-13,0.0,0.0
