time,x,y,z,phi,theta,psi,vx,vy,vz,wx,wy,wz,xdot,ydot,zdot,phidot,thetadot,psidot,vxdot,vydot,vzdot,wxdot,wydot,wzdot,fx,fy,fz,tauz,x_error,y_error,z_error,psi_error
117.20000000000138,0.9997517019387819,0.03605314379866326,-1.9919958033076672,0.001391013295533748,-0.007981733809440414,7.853981864512236,0.005020473218167958,0.004735061317944802,-0.00402236590989521,0.001162928596657816,-0.0004199959693701819,1.4018173109905807e-06,-0.0047036417640766714,0.005160899801141955,-0.003979203735249293,0.0011745589850915145,-0.00047924414389912545,8.096933967749465e-07,-0.002171976151431488,0.0007356137989506829,8.087379517051838e-05,-0.00023273663441669527,0.0011849334099084971,-9.267898791968094e-07,-0.0009632767805485276,0.0004111712564497799,-6.352588888332983e-05,-6.193001959017021e-07,-0.0002482980612180663,0.03605314379866326,0.008004196692332766,2.3053775333181648e-07
117.25000000000138,0.9995146692855627,0.03630576203438417,-1.992194582103366,0.0014491593990679616,-0.008002733685089776,7.853981905393347,0.004908543553908614,0.004773089192088284,-0.004013961638744209,0.001150829302933222,-0.0003606699582739664,1.347441945456359e-06,-0.004740653064385647,0.005052364714418084,-0.003975575913974794,0.0011629220706842712,-0.0004199975129872552,8.176222188183146e-07,-0.002238593285186878,0.0007605574828696386,0.00016808542302002016,-0.00024198587449187833,0.0011865202219243096,-1.0875073106844346e-06,-0.0009981590265778495,0.00042414864271222985,5.807732260589005e-06,-7.122352628238674e-07,-0.00048533071443734865,0.03630576203438417,0.007805417896634026,2.714188642727322e-07
117.30000000000138,0.9992757241660962,0.03655278463499825,-1.9923929636433413,0.0015067005341858624,-0.00802076726170061,7.85398194663329,0.004792992719208583,0.00481247134551314,-0.00400095062893905,0.001138270002117321,-0.00030129205983809427,1.2851296113308358e-06,-0.004778902389328543,0.004940452012281715,-0.003967630799506239,0.0011508227023580148,-0.0003606715322166873,8.247988603216072e-07,-0.0023110166940006234,0.0007876430684971257,0.0002602201961031912,-0.0002511860163180229,0.0011875579687174427,-1.2462466825104633e-06,-0.001036072844383784,0.0004381709142473218,7.931398865900982e-05,-8.039627533948454e-07,-0.0007242758339037758,0.03655278463499825,0.007607036356658714,3.1265880728881257e-07
117.35000000000139,0.9990347993849106,0.03679402809480552,-1.9925907198237587,0.0015636137009529558,-0.008035831944408328,7.853981988193198,0.004673497379955138,0.004853319906456328,-0.0039830697258679435,0.0011252531961091555,-0.00024189033173123014,1.2149907156440217e-06,-0.004818495623712948,0.004824869196145276,-0.003955123608347932,0.0011382633353418685,-0.0003012936541543429,8.311981503084098e-07,-0.0023899067850688925,0.0008169712188637462,0.00035761806142212485,-0.000260336120163308,0.0011880345621372826,-1.402777913736281e-06,-0.0010773524511260568,0.0004533535639007179,0.00015739068343997853,-8.943499192039345e-07,-0.0009652006150894232,0.03679402809480552,0.007409280176241317,3.5421871480423306e-07
117.40000000000138,0.9987918222039053,0.03702929262876485,-1.9927876094612758,0.0016198760245454893,-0.008047926541198793,7.853982030032866,0.004549698337047471,0.004895759381897932,-0.00396003011638144,0.0011117812942527897,-0.00018249347880909598,1.1371469750309617e-06,-0.004859543620105988,0.00470529067918668,-0.003937792750341451,0.0011252464718506695,-0.00024189193580929913,8.367933723718579e-07,-0.002475980858153339,0.0008487895088320901,0.00046079218973007346,-0.00026943803712731543,0.001187937058442683,-1.5568748122611995e-06,-0.0011223825329829684,0.0004698734573290869,0.00024055944582260236,-9.83265911506985e-07,-0.0012081777960947226,0.03702929262876485,0.007212390538724245,3.9605838342282595e-07
117.45000000000138,0.9985467137274959,0.03725836037268471,-1.9929833770198837,0.001675464750622719,-0.0080570512952695,7.853982072110669,0.004421195100101909,0.004939933289063808,-0.00393150915672986,0.0010978564860600116,-0.00012313094278900878,1.0517312430379805e-06,-0.004902169528187006,0.004581354878397115,-0.003915351172159021,0.0011117745215445934,-0.00018249508141415793,8.415560515118159e-07,-0.0025700647389112485,0.0008834781433175211,0.0005704191930316037,-0.0002784961638555624,0.001187250720401744,-1.7083146398596246e-06,-0.001171621662537925,0.0004879548747210305,0.00032944921463696,-1.0705819304603313e-06,-0.001453286272504073,0.03725836037268471,0.007016622980116294,4.3813618599841675e-07
117.50000000000139,0.9982993879570851,0.03748099330914295,-1.9931777509303044,0.0017303572343353869,-0.008063207921874569,7.853982114383457,0.004287537931288748,0.0049860092674616436,-0.003897143328335623,0.0010834806409166298,-6.383303802635302e-05,9.588873247557177e-07,-0.0049465154082173335,0.004452658729164893,-0.0038874782084130644,0.0010978496742533594,-0.00012313253210136793,8.454557587356248e-07,-0.0026731433762632213,0.0009215195679567086,0.0006873165678847326,-0.0002875169028676355,0.001185958095253115,-1.8568783656452554e-06,-0.001225623114046115,0.0005078585429515552,0.0004247861788740509,-1.1561720016266125e-06,-0.0017006120429149396,0.03748099330914295,0.006822249069695641,4.80408973935198e-07
117.55000000000139,0.998049750590854,0.03769693079313839,-1.9933704415593176,0.00178453092431963,-0.008066399651958607,7.853982156806435,0.004148217644037333,0.005034182997033607,-0.00385652188724734,0.0010686552287279376,-4.631128427765279e-06,8.587697249095387e-07,-0.004992747324621405,0.0043187496799088065,-0.0038538125802656253,0.0010834737996848632,-6.38346016807595e-05,8.484595603874823e-07,-0.0027864057450282913,0.000963474591439261,0.0008124288217656577,-0.0002965082437738449,0.0011840381919717548,-2.0023519969235806e-06,-0.0012850550934621896,0.0005298791917561912,0.0005273985442691836,-1.2399122270119042e-06,-0.0019502494091460099,0.03769693079313839,0.006629558440682359,5.228319519545721e-07
117.60000000000139,0.9977976976285979,0.037905886565563804,-1.9935611388645684,0.0018379633427233406,-0.00806663128463631,7.853982199333017,0.004002653222602953,0.005084681846948313,-0.003809180216545107,0.0010533812444097706,5.4442155441210764e-05,7.515434604948318e-07,-0.0050410592451211045,0.004179115448508242,-0.003813946105015731,0.0010686483680742102,-4.6326535540694436e-06,8.505316451135059e-07,-0.0029112884286876077,0.001009976998294134,0.0009468334140446625,-0.0003054796863633403,0.0011814656773795208,-2.144525288294138e-06,-0.0013507244613519265,0.000554352316379722,0.0006382372899428647,-1.3216817352081898e-06,-0.002202302371402065,0.037905886565563804,0.006438861135431573,5.653585342102474e-07
117.65000000000138,0.9975431137951731,0.03810754514551069,-1.9937495097207554,0.0018906320614572743,-0.008063909250527464,7.853982241914643,0.00385017688676035,0.005137769252403481,-0.0037545918165792897,0.001037659117705515,0.00011335265192191537,6.373837919566906e-07,-0.005091676668496081,0.00403317159893779,-0.0037674171237389587,0.0010533743746786754,5.444068217692194e-05,8.516325245011558e-07,-0.0030495267168520555,0.0010617481091033595,0.0010917679993163471,-0.0003144425340851102,0.001178209929614092,-2.2831933707628246e-06,-0.001423608221279432,0.0005816679401885044,0.0007584100472144278,-1.4013617885827008e-06,-0.002456886204826869,0.03810754514551069,0.006250490279244625,6.079401604353052e-07
