time,x,y,z,phi,theta,psi,vx,vy,vz,wx,wy,wz,xdot,ydot,zdot,phidot,thetadot,psidot,vxdot,vydot,vzdot,wxdot,wydot,wzdot,fx,fy,fz,tauz,x_error,y_error,z_error,psi_error,solve_time,metadata
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
0.05,0.016205665536894075,0.0018515523175168796,-0.0023014662241423313,-3.397902198466744e-05,0.00029740054350328737,0.011338594199910366,1.0,0.0,0.0,0.0,0.0,1.5707963267948966,0.3241133107378815,0.03703104635033759,-0.04602932448284662,-0.0006795804396933487,0.005948010870065747,0.2267718839982073,0.0,0.0,0.0,0.0,0.0,0.0,0.1496326074344528,0.017096033510046977,-0.03451739042968668,0.13200391367535647,0.00012336751833941229,-0.015707317311820675,0.005000000000000001,-0.015707963267948877,793851726.0,2400.0
0.1,0.032797333072461375,0.003860904733432366,-0.004720496521829519,-7.096669597521477e-05,0.000601377854876266,0.023135554516783945,0.9999074223841241,0.0008102832768447038,-0.00011507331120711657,-1.6989510992333719e-06,1.487002717516437e-05,1.571363256504892,0.331833350711346,0.04018704831830972,-0.04838060595374375,-0.0007397534798109465,0.006079546227459572,0.23593920633747154,-0.0018515523175168785,0.016205665536894075,-0.0023014662241423313,-3.397902198466744e-05,0.00029740054350328737,0.011338594199910366,0.15337276663306246,0.018659143270121453,-0.03639334086973504,0.1374513302322013,0.00040086201839251157,-0.030600475801283587,0.009884926688792886,-0.030848996825902475,592024586.0,0.0
0.15000000000000002,0.04968853675921342,0.0060016271754000025,-0.007249686379768617,-0.00011058733510983551,0.0009082094199555999,0.035342485165388814,0.9997134478923839,0.0024500367142055507,-0.0003511228501082764,-5.230084582533657e-06,4.4940885227723155e-05,1.5725200341797718,0.337824073735041,0.042814448839352724,-0.05058379715878195,-0.0007924127826924149,0.0061366313015866775,0.24413861297209732,-0.0038794898348042447,0.03279506874721693,-0.004720990778023197,-7.062266966600572e-05,0.0006014171610511757,0.02313555349759683,0.15629564936824478,0.020160559371743058,-0.038168605556569556,0.14233981504532234,0.0008235729304139072,-0.044656413995437114,0.014648877149891727,-0.04540018241897159,592585106.0,0.0
0.2,0.06679642158502132,0.008244023927829372,-0.009881598989985248,-0.00015239182732321516,0.0012140395779196718,0.047911491011345744,0.9994090864805518,0.004933926319491873,-0.0007137203905179283,-1.0680035220172528e-05,9.036059843422064e-05,1.574287158202301,0.342157696516158,0.0448479350485874,-0.05263825220433262,-0.0008360898442675926,0.0061166031592814404,0.2513801169191386,-0.006087228236642445,0.04967779210572645,-0.007251950808193035,-0.00010899901275277744,0.0009083942641299497,0.03534248045058366,0.15843018606368522,0.021584115131088405,-0.03984255060349557,0.14667472241325136,0.0013823580522802636,-0.0578565932098215,0.019286279609482076,-0.05934102166439148,594017503.0,0.0
0.25,0.084041869424148,0.01055580968380836,-0.012608788868353468,-0.00019587107227927753,0.0015149126617414802,0.0607952939329551,0.9989852344997208,0.008272243486734134,-0.0012081065285261725,-1.8083161094354144e-05,0.00015108816214731442,1.5766827321142125,0.34490895678253364,0.04623571511957975,-0.0545437975673644,-0.0008695848991212473,0.006017461676436167,0.2576760584321871,-0.00847703961662112,0.06676634334484521,-0.009887722760164887,-0.0001480625174836323,0.0012145512742618755,0.04791147823822734,0.15980724328834447,0.02291687725472263,-0.04141472866080989,0.1504627662252873,0.0020679007665928006,-0.0701868522411108,0.02379189347147383,-0.07265341102042888,592894429.0,0.0
0.30000000000000004,0.10134957703434713,0.012902795118497602,-0.015423825355411777,-0.00024047131422779198,0.0018068070977232099,0.07394734351720539,0.9984327300381022,0.012471062154016416,-0.0018391903953426094,-2.7417442450470164e-05,0.0002268887637766994,1.5797224954753382,0.34615415220398277,0.04693970869378485,-0.05630072974116618,-0.0008920048389702889,0.005837888719634592,0.26304099168500555,-0.011050089232371942,0.08397637334564563,-0.01262167733632874,-0.0001866856271223204,0.0015160120325876996,0.06079526722251137,0.160459334295513,0.024149166837594195,-0.04288487096909584,0.1537119551403847,0.0028707654350221823,-0.08163725116449791,0.028160809604657396,-0.0853216109272521,593062033.0,0.0
0.35000000000000003,0.1186480915245082,0.015249569844352091,-0.018319315702756245,-0.00028561095649884616,0.0020856699576624177,0.08732192197346099,0.9977424061194188,0.01753240566443722,-0.00261154908505739,-3.860211764200175e-05,0.00031733049098065446,1.5834198602680747,0.34597028980322114,0.04693549451708978,-0.05790980694688932,-0.0009027928454210834,0.005577257198784155,0.267491569125112,-0.01380647837366713,0.1012268702084161,-0.015447173794295608,-0.0002236935038306318,0.0018088345440791008,0.07394729585473041,0.16042034754932064,0.025274521952626576,-0.044252879585938924,0.1564315263541963,0.003781450664239072,-0.09220190542660806,0.032388450914942614,-0.09733220940246468,593896772.0,0.0
0.4,0.13586980944350072,0.01756017176261242,-0.021287927457945922,-0.0003306984030538993,0.002347451500790639,0.10087424316834442,0.9969051414883882,0.02345442215242213,-0.0035294267895027384,-5.149717128024406e-05,0.00042178252934127307,1.5877859525577607,0.3444343583798504,0.04621203836520661,-0.05937223510379359,-0.0009017489311010636,0.005235630862564421,0.27104642389766875,-0.016745292620611515,0.11844032975969818,-0.018357554088906967,-0.0002579010727648462,0.0020890407672123725,0.08732184579371925,0.15972529545129593,0.02628960696360517,-0.045518819903620285,0.1586318781861729,0.004790440173910282,-0.10187881141188213,0.03647057321049727,-0.10867408038072757,593382970.0,0.0
0.45,0.15295094600774148,0.019798733028226694,-0.024322409877738704,-0.0003751504476197735,0.002588139288134723,0.1145605457049868,0.9959119087506487,0.03023156729582568,-0.004596733656774402,-6.590474418756484e-05,0.0005394148411339669,1.5928296591137734,0.34162273128481546,0.04477122531228547,-0.06068964839585564,-0.0008890408913174828,0.004813755746881675,0.27372605073284745,-0.019864654754789546,0.135542902868071,-0.021346137345433266,-0.00028815145814641566,0.0023526462358538763,0.10087413112025446,0.1584100846089676,0.027194074068061933,-0.046682913558745875,0.16032450171464027,0.005888251034091185,-0.11066966464175698,0.0404032663432256,-0.11933833709266395,594375053.0,0.0
